Number,Reference ID,Tube Diameter (m),Heated Length (m),Pressure (kPa),Mass Flux (kg/m^2/s),Outlet Quality,Inlet Subcooling (kJ/kg),Inlet Temperature (degreeC ),CHF (kW/m^2),Reference name
1097,8,0.00776,3.12,3226.0,425.0,0.97,352.0,159.68,548.0,Becker 1965 AE-177 Table 1.1
1098,8,0.00776,3.12,2775.0,433.0,0.961,304.0,161.71,551.0,Becker 1965 AE-177 Table 1.1
1099,8,0.00776,3.12,2599.0,448.0,0.943,257.0,168.74,552.0,Becker 1965 AE-177 Table 1.1
1100,8,0.00776,3.12,2432.0,448.0,0.948,241.0,168.65,554.0,Becker 1965 AE-177 Table 1.1
1101,8,0.00776,3.12,2295.0,456.0,0.935,220.0,170.25,555.0,Becker 1965 AE-177 Table 1.1
1102,8,0.00776,3.12,2226.0,454.0,0.946,204.0,172.25,556.0,Becker 1965 AE-177 Table 1.1
1103,8,0.00776,3.12,2040.0,473.0,0.913,178.0,173.51,558.0,Becker 1965 AE-177 Table 1.1
1104,8,0.00776,3.12,1932.0,475.0,0.905,177.0,170.88,559.0,Becker 1965 AE-177 Table 1.1
1105,8,0.00776,3.12,1814.0,482.0,0.896,162.0,171.05,561.0,Becker 1965 AE-177 Table 1.1
1106,8,0.00776,3.12,1677.0,501.0,0.862,150.0,169.81,563.0,Becker 1965 AE-177 Table 1.1
1107,8,0.00776,3.12,1520.0,527.0,0.807,129.0,169.75,556.0,Becker 1965 AE-177 Table 1.1
1108,8,0.00776,3.12,3511.0,241.0,0.976,520.0,125.78,334.0,Becker 1965 AE-177 Table 1.1
1109,8,0.00776,3.12,3217.0,245.0,0.96,502.0,124.46,336.0,Becker 1965 AE-177 Table 1.1
1110,8,0.00776,3.12,2805.0,247.0,0.959,465.0,124.78,338.0,Becker 1965 AE-177 Table 1.1
1111,8,0.00776,3.12,2579.0,249.0,0.946,464.0,120.04,340.0,Becker 1965 AE-177 Table 1.1
1112,8,0.00776,3.12,2471.0,254.0,0.93,441.0,122.97,340.0,Becker 1965 AE-177 Table 1.1
1113,8,0.00776,3.12,2010.0,249.0,0.966,392.0,122.96,343.0,Becker 1965 AE-177 Table 1.1
1114,8,0.00776,3.12,1510.0,256.0,0.968,306.0,128.3,348.0,Becker 1965 AE-177 Table 1.1
1115,8,0.00776,3.12,1353.0,260.0,0.966,268.0,131.81,350.0,Becker 1965 AE-177 Table 1.1
1116,8,0.00776,3.12,1226.0,266.0,0.947,253.0,130.62,352.0,Becker 1965 AE-177 Table 1.1
1117,8,0.00776,3.12,1089.0,266.0,0.96,220.0,132.84,354.0,Becker 1965 AE-177 Table 1.1
1118,8,0.00776,3.12,981.0,268.0,0.961,200.0,132.81,356.0,Becker 1965 AE-177 Table 1.1
1119,8,0.00776,3.12,892.0,281.0,0.927,168.0,136.12,358.0,Becker 1965 AE-177 Table 1.1
1120,8,0.00776,3.12,794.0,283.0,0.926,149.0,135.57,360.0,Becker 1965 AE-177 Table 1.1
1121,8,0.00776,3.12,657.0,290.0,0.892,165.0,123.96,363.0,Becker 1965 AE-177 Table 1.1
1122,8,0.00776,3.12,647.0,292.0,0.885,163.0,123.81,363.0,Becker 1965 AE-177 Table 1.1
1123,8,0.00776,3.12,559.0,300.0,0.868,146.0,121.98,366.0,Becker 1965 AE-177 Table 1.1
1124,8,0.00776,3.12,510.0,315.0,0.814,136.0,120.77,362.0,Becker 1965 AE-177 Table 1.1
1125,8,0.00776,3.12,461.0,323.0,0.79,135.0,117.17,363.0,Becker 1965 AE-177 Table 1.1
1126,8,0.00776,3.12,422.0,336.0,0.758,130.0,115.05,364.0,Becker 1965 AE-177 Table 1.1
1127,8,0.00776,3.12,392.0,349.0,0.72,145.0,108.8,365.0,Becker 1965 AE-177 Table 1.1
1128,8,0.00776,3.12,363.0,351.0,0.717,136.0,108.15,365.0,Becker 1965 AE-177 Table 1.1
1129,8,0.00776,3.12,363.0,362.0,0.696,134.0,108.63,366.0,Becker 1965 AE-177 Table 1.1
1130,8,0.00776,2.08,3844.0,592.0,0.849,602.0,112.36,1141.0,Becker 1965 AE-177 Table 1.1
1131,8,0.00776,2.08,3442.0,611.0,0.819,574.0,111.75,1147.0,Becker 1965 AE-177 Table 1.1
1132,8,0.00776,2.08,2873.0,626.0,0.81,522.0,112.77,1158.0,Becker 1965 AE-177 Table 1.1
1133,8,0.00776,2.08,2442.0,649.0,0.787,481.0,112.85,1169.0,Becker 1965 AE-177 Table 1.1
1134,8,0.00776,2.08,1853.0,725.0,0.671,476.0,98.7,1185.0,Becker 1965 AE-177 Table 1.1
1135,8,0.00776,2.08,2040.0,687.0,0.748,432.0,114.33,1179.0,Becker 1965 AE-177 Table 1.1
1136,8,0.00776,2.08,2216.0,660.0,0.781,451.0,114.42,1175.0,Becker 1965 AE-177 Table 1.1
1137,8,0.00776,2.08,1363.0,878.0,0.585,316.0,120.88,1199.0,Becker 1965 AE-177 Table 1.1
1138,8,0.00776,2.08,1187.0,969.0,0.531,279.0,122.98,1205.0,Becker 1965 AE-177 Table 1.1
1139,8,0.00776,2.08,1363.0,878.0,0.588,311.0,122.06,1199.0,Becker 1965 AE-177 Table 1.1
1140,8,0.00776,2.08,1618.0,808.0,0.64,345.0,122.61,1192.0,Becker 1965 AE-177 Table 1.1
1141,8,0.00776,2.08,1500.0,842.0,0.613,329.0,122.55,1194.0,Becker 1965 AE-177 Table 1.1
1142,8,0.00776,2.08,1285.0,926.0,0.559,289.0,124.39,1202.0,Becker 1965 AE-177 Table 1.1
1143,8,0.00776,2.08,1108.0,1029.0,0.505,250.0,126.59,1208.0,Becker 1965 AE-177 Table 1.1
1144,8,0.00776,2.08,1098.0,1047.0,0.495,248.0,126.65,1208.0,Becker 1965 AE-177 Table 1.1
1145,8,0.00776,2.08,1049.0,1063.0,0.488,243.0,125.73,1210.0,Becker 1965 AE-177 Table 1.1
1146,8,0.00776,2.08,1010.0,1095.0,0.474,232.0,126.6,1212.0,Becker 1965 AE-177 Table 1.1
1147,8,0.00776,2.08,912.0,1140.0,0.459,212.0,126.76,1214.0,Becker 1965 AE-177 Table 1.1
1148,8,0.00776,2.08,902.0,1162.0,0.448,211.0,126.51,1214.0,Becker 1965 AE-177 Table 1.1
1149,8,0.00776,2.08,863.0,1188.0,0.438,203.0,126.47,1213.0,Becker 1965 AE-177 Table 1.1
1150,8,0.00776,2.08,814.0,1233.0,0.423,191.0,126.77,1213.0,Becker 1965 AE-177 Table 1.1
1151,8,0.00776,2.08,785.0,1248.0,0.417,188.0,125.94,1214.0,Becker 1965 AE-177 Table 1.1
1152,8,0.00776,2.08,765.0,1270.0,0.409,187.0,125.08,1215.0,Becker 1965 AE-177 Table 1.1
1153,8,0.00776,2.08,745.0,1277.0,0.405,187.0,123.97,1215.0,Becker 1965 AE-177 Table 1.1
1154,8,0.00776,2.08,4089.0,588.0,0.865,621.0,112.03,1150.0,Becker 1965 AE-177 Table 1.1
1155,8,0.00776,2.08,4040.0,585.0,0.872,619.0,111.69,1151.0,Becker 1965 AE-177 Table 1.1
1156,8,0.00776,2.08,3638.0,615.0,0.825,581.0,113.69,1157.0,Becker 1965 AE-177 Table 1.1
1157,8,0.00776,2.08,3246.0,603.0,0.867,535.0,117.24,1165.0,Becker 1965 AE-177 Table 1.1
1158,8,0.00776,2.08,2481.0,687.0,0.769,426.0,126.74,1180.0,Becker 1965 AE-177 Table 1.1
1159,8,0.00776,2.08,2638.0,700.0,0.765,404.0,135.48,1176.0,Becker 1965 AE-177 Table 1.1
1160,8,0.00776,2.08,3070.0,632.0,0.871,424.0,139.88,1168.0,Becker 1965 AE-177 Table 1.1
1161,8,0.00776,2.08,2873.0,655.0,0.84,402.0,141.0,1172.0,Becker 1965 AE-177 Table 1.1
1162,8,0.00776,2.08,2020.0,757.0,0.736,303.0,144.1,1194.0,Becker 1965 AE-177 Table 1.1
1163,8,0.00776,2.08,2226.0,727.0,0.766,311.0,147.54,1180.0,Becker 1965 AE-177 Table 1.1
1164,8,0.00776,2.08,3776.0,579.0,0.848,662.0,96.93,1150.0,Becker 1965 AE-177 Table 1.1
1165,8,0.00776,2.08,3491.0,603.0,0.81,631.0,99.14,1153.0,Becker 1965 AE-177 Table 1.1
1166,8,0.00776,2.08,3697.0,581.0,0.851,648.0,98.85,1151.0,Becker 1965 AE-177 Table 1.1
1167,8,0.00776,2.08,3197.0,607.0,0.815,601.0,100.64,1160.0,Becker 1965 AE-177 Table 1.1
1168,8,0.00776,2.08,2991.0,600.0,0.844,565.0,105.04,1163.0,Becker 1965 AE-177 Table 1.1
1169,8,0.00776,2.08,3295.0,600.0,0.838,585.0,106.35,1157.0,Becker 1965 AE-177 Table 1.1
1170,8,0.00776,2.08,3491.0,600.0,0.834,599.0,106.74,1153.0,Becker 1965 AE-177 Table 1.1
1171,8,0.00776,2.08,3020.0,619.0,0.812,559.0,107.06,1163.0,Becker 1965 AE-177 Table 1.1
1172,8,0.00776,2.08,2736.0,623.0,0.826,512.0,112.19,1169.0,Becker 1965 AE-177 Table 1.1
1173,8,0.00776,2.08,2658.0,634.0,0.813,498.0,113.78,1171.0,Becker 1965 AE-177 Table 1.1
1174,8,0.00776,2.08,2805.0,628.0,0.834,486.0,119.83,1169.0,Becker 1965 AE-177 Table 1.1
1175,8,0.00776,2.08,2687.0,636.0,0.825,471.0,120.8,1170.0,Becker 1965 AE-177 Table 1.1
1176,8,0.00776,2.08,2550.0,653.0,0.803,451.0,122.44,1172.0,Becker 1965 AE-177 Table 1.1
1177,8,0.00776,2.08,2432.0,653.0,0.815,426.0,125.59,1176.0,Becker 1965 AE-177 Table 1.1
1178,8,0.00776,2.08,2324.0,664.0,0.804,411.0,126.53,1178.0,Becker 1965 AE-177 Table 1.1
1179,8,0.00776,2.08,2069.0,704.0,0.76,375.0,128.54,1185.0,Becker 1965 AE-177 Table 1.1
1180,8,0.00776,2.08,1844.0,761.0,0.704,338.0,131.05,1192.0,Becker 1965 AE-177 Table 1.1
1181,8,0.00776,2.08,1589.0,844.0,0.636,293.0,133.91,1199.0,Becker 1965 AE-177 Table 1.1
1182,8,0.00776,2.08,1648.0,844.0,0.642,284.0,137.87,1197.0,Becker 1965 AE-177 Table 1.1
1183,8,0.00776,2.08,1461.0,909.0,0.594,261.0,137.21,1203.0,Becker 1965 AE-177 Table 1.1
1184,8,0.00776,2.08,1393.0,952.0,0.568,247.0,138.15,1206.0,Becker 1965 AE-177 Table 1.1
1185,8,0.00776,2.08,1285.0,1000.0,0.541,229.0,138.47,1209.0,Becker 1965 AE-177 Table 1.1
1186,8,0.00776,2.08,1245.0,1047.0,0.521,209.0,141.64,1210.0,Becker 1965 AE-177 Table 1.1
1187,8,0.00776,2.08,1167.0,1097.0,0.498,195.0,141.88,1214.0,Becker 1965 AE-177 Table 1.1
1188,8,0.00776,2.08,3423.0,457.0,0.902,627.0,98.82,943.0,Becker 1965 AE-177 Table 1.1
1189,8,0.00776,2.08,3589.0,457.0,0.906,632.0,100.7,943.0,Becker 1965 AE-177 Table 1.1
1190,8,0.00776,2.08,3933.0,463.0,0.887,646.0,103.46,937.0,Becker 1965 AE-177 Table 1.1
1191,8,0.00776,2.08,3256.0,482.0,0.859,587.0,105.12,948.0,Becker 1965 AE-177 Table 1.1
1192,8,0.00776,2.08,2864.0,480.0,0.874,551.0,105.7,953.0,Becker 1965 AE-177 Table 1.1
1193,8,0.00776,2.08,2569.0,482.0,0.88,521.0,106.33,959.0,Becker 1965 AE-177 Table 1.1
1194,8,0.00776,2.08,2667.0,484.0,0.88,515.0,109.96,957.0,Becker 1965 AE-177 Table 1.1
1195,8,0.00776,2.08,2167.0,484.0,0.885,463.0,110.33,956.0,Becker 1965 AE-177 Table 1.1
1196,8,0.00776,2.08,1687.0,531.0,0.816,385.0,115.32,967.0,Becker 1965 AE-177 Table 1.1
1197,8,0.00776,2.08,1373.0,592.0,0.737,322.0,119.83,975.0,Becker 1965 AE-177 Table 1.1
1198,8,0.00776,2.08,1294.0,615.0,0.707,307.0,120.49,976.0,Becker 1965 AE-177 Table 1.1
1199,8,0.00776,2.08,1236.0,634.0,0.686,293.0,121.59,976.0,Becker 1965 AE-177 Table 1.1
1200,8,0.00776,2.08,1079.0,691.0,0.633,258.0,123.49,983.0,Becker 1965 AE-177 Table 1.1
1201,8,0.00776,2.08,5776.0,702.0,0.625,511.0,162.71,983.0,Becker 1965 AE-177 Table 1.1
1202,8,0.00776,2.08,990.0,744.0,0.589,232.0,125.7,984.0,Becker 1965 AE-177 Table 1.1
1203,8,0.00776,2.08,941.0,761.0,0.58,214.0,127.67,984.0,Becker 1965 AE-177 Table 1.1
1204,8,0.00776,2.08,804.0,838.0,0.518,177.0,129.54,966.0,Becker 1965 AE-177 Table 1.1
1205,8,0.00776,2.08,775.0,886.0,0.488,170.0,129.62,967.0,Becker 1965 AE-177 Table 1.1
1206,8,0.00776,2.08,696.0,1080.0,0.387,160.0,127.49,967.0,Becker 1965 AE-177 Table 1.1
1207,8,0.00776,2.08,667.0,1089.0,0.37,188.0,119.16,968.0,Becker 1965 AE-177 Table 1.1
1208,8,0.00776,2.08,3521.0,476.0,0.877,642.0,97.08,966.0,Becker 1965 AE-177 Table 1.1
1209,8,0.00776,2.08,3158.0,474.0,0.895,606.0,98.68,972.0,Becker 1965 AE-177 Table 1.1
1210,8,0.00776,2.08,2864.0,476.0,0.902,579.0,99.06,980.0,Becker 1965 AE-177 Table 1.1
1211,8,0.00776,2.08,2707.0,482.0,0.892,565.0,98.98,984.0,Becker 1965 AE-177 Table 1.1
1212,8,0.00776,2.08,2560.0,489.0,0.886,547.0,99.95,990.0,Becker 1965 AE-177 Table 1.1
1213,8,0.00776,2.08,2207.0,495.0,0.883,507.0,100.92,995.0,Becker 1965 AE-177 Table 1.1
1214,8,0.00776,2.08,1952.0,512.0,0.855,475.0,101.74,1000.0,Becker 1965 AE-177 Table 1.1
1215,8,0.00776,2.08,2393.0,497.0,0.88,511.0,104.57,991.0,Becker 1965 AE-177 Table 1.1
1216,8,0.00776,2.08,2530.0,486.0,0.903,526.0,104.24,990.0,Becker 1965 AE-177 Table 1.1
1217,8,0.00776,2.08,2354.0,495.0,0.874,490.0,108.61,974.0,Becker 1965 AE-177 Table 1.1
1218,8,0.00776,2.08,2138.0,516.0,0.839,464.0,109.34,980.0,Becker 1965 AE-177 Table 1.1
1219,8,0.00776,2.08,1952.0,525.0,0.829,438.0,110.51,983.0,Becker 1965 AE-177 Table 1.1
1220,8,0.00776,2.08,1834.0,531.0,0.824,423.0,110.72,987.0,Becker 1965 AE-177 Table 1.1
1221,8,0.00776,2.08,1697.0,544.0,0.809,396.0,113.03,990.0,Becker 1965 AE-177 Table 1.1
1222,8,0.00776,2.08,1608.0,560.0,0.784,385.0,112.85,992.0,Becker 1965 AE-177 Table 1.1
1223,8,0.00776,2.08,1520.0,586.0,0.75,365.0,114.72,996.0,Becker 1965 AE-177 Table 1.1
1224,8,0.00776,2.08,1373.0,611.0,0.722,335.0,116.76,998.0,Becker 1965 AE-177 Table 1.1
1225,8,0.00776,2.08,1314.0,640.0,0.692,314.0,119.58,1000.0,Becker 1965 AE-177 Table 1.1
1226,8,0.00776,2.08,1059.0,751.0,0.586,259.0,122.4,1004.0,Becker 1965 AE-177 Table 1.1
1227,8,0.00776,2.08,990.0,782.0,0.561,242.0,123.35,1001.0,Becker 1965 AE-177 Table 1.1
1228,8,0.00776,2.08,3923.0,332.0,0.921,681.0,94.97,701.0,Becker 1965 AE-177 Table 1.1
1229,8,0.00776,2.08,3668.0,334.0,0.923,665.0,94.29,707.0,Becker 1965 AE-177 Table 1.1
1230,8,0.00776,2.08,3128.0,334.0,0.94,620.0,94.75,715.0,Becker 1965 AE-177 Table 1.1
1231,8,0.00776,2.08,2883.0,343.0,0.919,596.0,95.42,721.0,Becker 1965 AE-177 Table 1.1
1232,8,0.00776,2.08,2707.0,340.0,0.933,585.0,94.23,724.0,Becker 1965 AE-177 Table 1.1
1233,8,0.00776,2.08,2452.0,347.0,0.919,552.0,96.24,727.0,Becker 1965 AE-177 Table 1.1
1234,8,0.00776,2.08,2010.0,349.0,0.936,498.0,97.87,737.0,Becker 1965 AE-177 Table 1.1
1235,8,0.00776,2.08,1873.0,349.0,0.941,481.0,98.09,739.0,Becker 1965 AE-177 Table 1.1
1236,8,0.00776,2.08,1726.0,355.0,0.93,457.0,99.46,742.0,Becker 1965 AE-177 Table 1.1
1237,8,0.00776,2.08,1559.0,357.0,0.933,431.0,100.37,745.0,Becker 1965 AE-177 Table 1.1
1238,8,0.00776,2.08,1324.0,372.0,0.871,388.0,102.44,729.0,Becker 1965 AE-177 Table 1.1
1239,8,0.00776,2.08,1628.0,362.0,0.897,417.0,105.91,725.0,Becker 1965 AE-177 Table 1.1
1240,8,0.00776,2.08,1451.0,385.0,0.883,303.0,127.02,727.0,Becker 1965 AE-177 Table 1.1
1241,8,0.00776,2.08,1118.0,402.0,0.818,323.0,109.79,733.0,Becker 1965 AE-177 Table 1.1
1242,8,0.00776,2.08,1344.0,376.0,0.874,365.0,108.62,730.0,Becker 1965 AE-177 Table 1.1
1243,8,0.00776,2.08,1275.0,383.0,0.863,343.0,111.27,731.0,Becker 1965 AE-177 Table 1.1
1244,8,0.00776,2.08,1118.0,406.0,0.809,322.0,110.02,733.0,Becker 1965 AE-177 Table 1.1
1245,8,0.00776,2.08,981.0,431.0,0.768,283.0,113.27,736.0,Becker 1965 AE-177 Table 1.1
1246,8,0.00776,2.08,912.0,450.0,0.735,266.0,114.04,737.0,Becker 1965 AE-177 Table 1.1
1247,8,0.00776,2.08,873.0,461.0,0.72,252.0,115.42,738.0,Becker 1965 AE-177 Table 1.1
1248,8,0.00776,2.08,843.0,482.0,0.698,231.0,118.86,743.0,Becker 1965 AE-177 Table 1.1
1249,8,0.00776,2.08,834.0,493.0,0.683,223.0,120.28,743.0,Becker 1965 AE-177 Table 1.1
1250,8,0.00776,2.08,785.0,531.0,0.637,196.0,124.05,743.0,Becker 1965 AE-177 Table 1.1
1251,8,0.00776,2.08,706.0,554.0,0.615,171.0,125.49,744.0,Becker 1965 AE-177 Table 1.1
1252,8,0.00776,2.08,2462.0,355.0,0.92,534.0,100.76,738.0,Becker 1965 AE-177 Table 1.1
1253,8,0.00776,2.08,2334.0,355.0,0.926,522.0,100.53,741.0,Becker 1965 AE-177 Table 1.1
1254,8,0.00776,2.08,2167.0,357.0,0.925,504.0,100.61,744.0,Becker 1965 AE-177 Table 1.1
1255,8,0.00776,2.08,1942.0,361.0,0.922,475.0,101.46,748.0,Becker 1965 AE-177 Table 1.1
1256,8,0.00776,2.08,1746.0,366.0,0.924,437.0,104.81,753.0,Becker 1965 AE-177 Table 1.1
1257,8,0.00776,2.08,1500.0,370.0,0.915,412.0,102.93,756.0,Becker 1965 AE-177 Table 1.1
1258,8,0.00776,2.08,1255.0,395.0,0.858,368.0,104.59,760.0,Becker 1965 AE-177 Table 1.1
1259,8,0.00776,2.08,1118.0,406.0,0.818,333.0,107.42,744.0,Becker 1965 AE-177 Table 1.1
1260,8,0.00776,2.08,1010.0,423.0,0.787,307.0,108.91,746.0,Becker 1965 AE-177 Table 1.1
1261,8,0.00776,2.08,2824.0,279.0,0.925,602.0,92.73,592.0,Becker 1965 AE-177 Table 1.1
1262,8,0.00776,2.08,2579.0,277.0,0.945,573.0,94.2,595.0,Becker 1965 AE-177 Table 1.1
1263,8,0.00776,2.08,2265.0,277.0,0.954,542.0,94.07,599.0,Becker 1965 AE-177 Table 1.1
1264,8,0.00776,2.08,1952.0,277.0,0.966,501.0,95.57,602.0,Becker 1965 AE-177 Table 1.1
1265,8,0.00776,2.08,1559.0,279.0,0.956,450.0,95.86,599.0,Becker 1965 AE-177 Table 1.1
1266,8,0.00776,2.08,1402.0,281.0,0.963,413.0,99.32,602.0,Becker 1965 AE-177 Table 1.1
1267,8,0.00776,2.08,1187.0,290.0,0.937,372.0,100.99,604.0,Becker 1965 AE-177 Table 1.1
1268,8,0.00776,2.08,1079.0,288.0,0.958,335.0,105.3,605.0,Becker 1965 AE-177 Table 1.1
1269,8,0.00776,2.08,892.0,306.0,0.901,298.0,105.49,607.0,Becker 1965 AE-177 Table 1.1
1270,8,0.00776,2.08,814.0,326.0,0.852,242.0,114.76,603.0,Becker 1965 AE-177 Table 1.1
1271,8,0.00776,2.08,804.0,321.0,0.865,246.0,113.28,603.0,Becker 1965 AE-177 Table 1.1
1272,8,0.00776,2.08,745.0,324.0,0.86,230.0,113.83,604.0,Becker 1965 AE-177 Table 1.1
1273,8,0.00776,2.08,667.0,345.0,0.81,203.0,115.62,605.0,Becker 1965 AE-177 Table 1.1
1274,8,0.00776,2.08,628.0,361.0,0.756,196.0,114.82,595.0,Becker 1965 AE-177 Table 1.1
1275,8,0.00776,2.08,520.0,389.0,0.711,148.0,118.69,596.0,Becker 1965 AE-177 Table 1.1
1276,8,0.00776,1.04,3678.0,222.0,0.858,755.0,73.0,930.0,Becker 1965 AE-177 Table 1.1
1277,8,0.00776,1.04,3168.0,220.0,0.889,714.0,73.14,942.0,Becker 1965 AE-177 Table 1.1
1278,8,0.00776,1.04,2648.0,220.0,0.905,668.0,73.12,952.0,Becker 1965 AE-177 Table 1.1
1279,8,0.00776,1.04,2285.0,220.0,0.919,623.0,75.27,957.0,Becker 1965 AE-177 Table 1.1
1280,8,0.00776,1.04,2001.0,233.0,0.864,591.0,75.48,966.0,Becker 1965 AE-177 Table 1.1
1281,8,0.00776,1.04,1746.0,239.0,0.852,549.0,78.16,973.0,Becker 1965 AE-177 Table 1.1
1282,8,0.00776,1.04,1461.0,241.0,0.858,505.0,79.48,979.0,Becker 1965 AE-177 Table 1.1
1283,8,0.00776,1.04,1344.0,247.0,0.838,501.0,76.28,989.0,Becker 1965 AE-177 Table 1.1
1284,8,0.00776,1.04,1049.0,256.0,0.818,431.0,81.18,989.0,Becker 1965 AE-177 Table 1.1
1285,8,0.00776,1.04,824.0,268.0,0.796,343.0,91.34,984.0,Becker 1965 AE-177 Table 1.1
1286,8,0.00776,1.04,1040.0,273.0,0.776,384.0,91.97,989.0,Becker 1965 AE-177 Table 1.1
1287,8,0.00776,1.04,892.0,262.0,0.826,352.0,92.67,992.0,Becker 1965 AE-177 Table 1.1
1288,8,0.00776,1.04,3315.0,325.0,0.855,673.0,85.81,1324.0,Becker 1965 AE-177 Table 1.1
1289,8,0.00776,1.04,3148.0,325.0,0.865,654.0,87.06,1330.0,Becker 1965 AE-177 Table 1.1
1290,8,0.00776,1.04,2903.0,325.0,0.87,640.0,85.36,1338.0,Becker 1965 AE-177 Table 1.1
1291,8,0.00776,1.04,2246.0,332.0,0.875,562.0,88.83,1358.0,Becker 1965 AE-177 Table 1.1
1292,8,0.00776,1.04,1844.0,345.0,0.858,497.0,93.45,1372.0,Becker 1965 AE-177 Table 1.1
1293,8,0.00776,1.04,1579.0,360.0,0.829,452.0,96.04,1381.0,Becker 1965 AE-177 Table 1.1
1294,8,0.00776,1.04,1393.0,365.0,0.82,431.0,94.72,1387.0,Becker 1965 AE-177 Table 1.1
1295,8,0.00776,1.04,1294.0,386.0,0.773,403.0,97.76,1387.0,Becker 1965 AE-177 Table 1.1
1296,8,0.00776,1.04,1147.0,391.0,0.765,384.0,96.52,1391.0,Becker 1965 AE-177 Table 1.1
1297,8,0.00776,1.04,1079.0,403.0,0.744,363.0,98.66,1392.0,Becker 1965 AE-177 Table 1.1
1298,8,0.00776,1.04,1059.0,406.0,0.745,346.0,101.83,1393.0,Becker 1965 AE-177 Table 1.1
1299,8,0.00993,3.12,3933.0,274.0,0.922,618.0,110.11,480.0,Becker 1965 AE-177 Table 1.1
1300,8,0.00993,3.12,3589.0,277.0,0.924,562.0,117.3,479.0,Becker 1965 AE-177 Table 1.1
1301,8,0.00993,3.12,3207.0,274.0,0.944,535.0,116.48,482.0,Becker 1965 AE-177 Table 1.1
1302,8,0.00993,3.12,2805.0,279.0,0.943,478.0,121.72,485.0,Becker 1965 AE-177 Table 1.1
1303,8,0.00993,3.12,2481.0,280.0,0.941,423.0,127.45,480.0,Becker 1965 AE-177 Table 1.1
1304,8,0.00993,3.12,2265.0,280.0,0.967,369.0,134.95,483.0,Becker 1965 AE-177 Table 1.1
1305,8,0.00993,3.12,1971.0,282.0,0.971,321.0,138.58,484.0,Becker 1965 AE-177 Table 1.1
1306,8,0.00993,3.12,1677.0,283.0,0.984,275.0,140.87,488.0,Becker 1965 AE-177 Table 1.1
1307,8,0.00993,3.12,1227.0,256.0,0.998,449.0,84.26,495.0,Becker 1965 AE-177 Table 1.1
1308,8,0.00993,3.12,862.0,263.0,0.993,356.0,90.21,498.0,Becker 1965 AE-177 Table 1.1
1309,8,0.00993,3.12,745.0,276.0,0.939,324.0,91.54,495.0,Becker 1965 AE-177 Table 1.1
1310,8,0.00993,3.12,647.0,282.0,0.958,215.0,111.54,494.0,Becker 1965 AE-177 Table 1.1
1311,8,0.00993,3.12,588.0,291.0,0.887,287.0,90.6,495.0,Becker 1965 AE-177 Table 1.1
1312,8,0.00993,3.12,500.0,298.0,0.866,285.0,84.7,500.0,Becker 1965 AE-177 Table 1.1
1313,8,0.00993,3.12,471.0,296.0,0.857,302.0,78.35,498.0,Becker 1965 AE-177 Table 1.1
1314,8,0.00993,3.12,451.0,294.0,0.865,300.0,77.18,499.0,Becker 1965 AE-177 Table 1.1
1315,8,0.00993,3.12,3815.0,442.0,0.909,614.0,109.01,768.0,Becker 1965 AE-177 Table 1.1
1316,8,0.00993,3.12,3413.0,446.0,0.926,564.0,113.57,778.0,Becker 1965 AE-177 Table 1.1
1317,8,0.00993,3.12,3079.0,450.0,0.924,513.0,119.14,775.0,Becker 1965 AE-177 Table 1.1
1318,8,0.00993,3.12,2864.0,461.0,0.905,485.0,121.32,777.0,Becker 1965 AE-177 Table 1.1
1319,8,0.00993,3.12,2599.0,478.0,0.892,435.0,127.32,786.0,Becker 1965 AE-177 Table 1.1
1320,8,0.00993,3.12,2403.0,488.0,0.886,402.0,130.55,792.0,Becker 1965 AE-177 Table 1.1
1321,8,0.00993,3.12,2059.0,499.0,0.875,331.0,138.6,785.0,Becker 1965 AE-177 Table 1.1
1322,8,0.00993,3.12,2010.0,456.0,0.883,462.0,106.42,772.0,Becker 1965 AE-177 Table 1.1
1323,8,0.00993,3.12,1667.0,473.0,0.869,406.0,109.74,782.0,Becker 1965 AE-177 Table 1.1
1324,8,0.00993,3.12,1412.0,503.0,0.798,399.0,102.99,784.0,Becker 1965 AE-177 Table 1.1
1325,8,0.00993,3.12,1265.0,520.0,0.804,317.0,117.04,788.0,Becker 1965 AE-177 Table 1.1
1326,8,0.00993,3.12,981.0,595.0,0.696,271.0,116.1,792.0,Becker 1965 AE-177 Table 1.1
1327,8,0.00993,3.12,824.0,650.0,0.651,221.0,120.24,801.0,Becker 1965 AE-177 Table 1.1
1328,8,0.00993,3.12,804.0,672.0,0.627,217.0,120.13,802.0,Becker 1965 AE-177 Table 1.1
1329,8,0.00993,3.12,686.0,699.0,0.602,191.0,119.6,798.0,Becker 1965 AE-177 Table 1.1
1330,8,0.00993,3.12,647.0,711.0,0.6,177.0,120.51,804.0,Becker 1965 AE-177 Table 1.1
1331,8,0.00993,3.12,481.0,720.0,0.548,235.0,95.1,797.0,Becker 1965 AE-177 Table 1.1
1332,8,0.00993,3.12,3668.0,521.0,0.924,508.0,131.45,876.0,Becker 1965 AE-177 Table 1.1
1333,8,0.00993,3.12,3158.0,531.0,0.937,436.0,138.81,889.0,Becker 1965 AE-177 Table 1.1
1334,8,0.00993,3.12,2981.0,552.0,0.916,402.0,143.23,899.0,Becker 1965 AE-177 Table 1.1
